Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
antique wardrobe,,Brown,Color,NA,NA,No,No,No,NA,NA,None,5200,37000,9250,Brown,Brown,2x1,Yes,33300,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,retro,expensive,antique,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrAntiqueChest_Remake_0_0,0_0,3959,XAnaYsJ8wouWyBBsu
antique wardrobe,,Natural,Color,NA,NA,No,No,No,NA,NA,None,5200,37000,9250,Beige,Beige,2x1,Yes,33300,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,retro,expensive,antique,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrAntiqueChest_Remake_1_0,1_0,3959,yBtLh6CtFrGD4qTTF
antique wardrobe,,Black,Color,NA,NA,No,No,No,NA,NA,None,5200,37000,9250,Black,Black,2x1,Yes,33300,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,retro,expensive,antique,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrAntiqueChest_Remake_2_0,2_0,3959,Tjvexu4etCrRoAAw4
apple chair,,Red apple,Fruit color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2480,Red,Yellow,1x1,No,NA,NA,Crafting,,NA,NA,103,fancy,None,fruits,apple,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrFruitsChairApple_Remake_0_0,0_0,4134,qonCdPiLCmFNtYMsG
apple chair,,Green apple,Fruit color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2480,Green,Yellow,1x1,No,NA,NA,Crafting,,NA,NA,103,fancy,None,fruits,apple,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrFruitsChairApple_Remake_1_0,1_0,4134,rjPaqoEyZ2FHDjbkn
Aquarius urn,,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,22125,White,Yellow,1x1,No,NA,NA,Crafting,,Aquarius,Yes,301,expensive,bathroom,stars,None,None,No,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrZodiacAquarius,NA,5956,dYz86HHwPAWYn5c3Z
arcade combat game,,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,64000,16000,White,Blue,1x1,No,57600,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,arcade,shop,None,None,None,No,Toy,No,Does not play music,Monitor,For sale,1.0.0,Yes,FtrArcadegameShooting,NA,8226,f7tatK2cmYwskb5LS
arcade fighting game,,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,64000,16000,White,Red,1x1,No,57600,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,arcade,shop,None,None,None,No,Toy,No,Does not play music,Monitor,For sale,1.0.0,Yes,FtrArcadegameFight,NA,8225,3CKqHScHJuqbW7e4u
arcade mahjong game,,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,64000,16000,White,Green,1x1,No,57600,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,arcade,shop,None,None,None,No,Toy,No,Does not play music,Monitor,For sale,1.0.0,Yes,FtrArcadegameMahjong,NA,8227,vNB5LbWmPm2uQhdjo
arcade seat,,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Red,Gray,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,arcade,None,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrGameChair_Remake_0_0,0_0,12207,BHxt8Xrz3RxHAq45c
arcade seat,,Gray,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Gray,Gray,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,arcade,None,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrGameChair_Remake_1_0,1_0,12207,qvAcGrMSRKdMPWZAF
arcade seat,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Blue,Gray,1x1,Yes,1200,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,arcade,None,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrGameChair_Remake_2_0,2_0,12207,DZ3hFRhqZ5W62XQ4C
arched reception counter,,White,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,White,Gray,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_0_0,0_0,12678,Z3avTNujeawb6EE8F
arched reception counter,,Light wood,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Beige,White,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_1_0,1_0,12678,iGJxac9Nsfz5Gd9FT
arched reception counter,,Brown stripes,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Brown,Black,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_2_0,2_0,12678,qrPdnSw8QAfye2a7F
arched reception counter,,Brown,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Brown,Brown,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_3_0,3_0,12678,wvQoqqgwArWegTHMv
arched reception counter,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Aqua,White,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_4_0,4_0,12678,cNZBe4earyw4ifHS4
arched reception counter,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Pink,White,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_5_0,5_0,12678,wa55fis4DkLHrjfF9
arched reception counter,,White & brown,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Brown,White,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_6_0,6_0,12678,To48we89fs3g4A2ks
arched reception counter,,Beige,Color,NA,NA,No,No,No,NA,NA,None,1700,5500,1375,Yellow,Gray,2x1,Yes,5000,Poki,Nook's Cranny; HHP Office,,NA,NA,151,hospital,office,None,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrReceptioncounterArch_Remake_7_0,7_0,12678,E8DJTFHXuk6xPJd6s
Aries rocking chair,,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,12125,White,Yellow,1x1,No,NA,NA,Crafting,,Aries,Yes,301,expensive,fancy,stars,None,None,Yes,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrZodiacAries,NA,5954,MLxrGfmKBYNQoqYYu
artisanal bug cage,,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,450,Brown,Brown,2x1,No,NA,NA,Flick,,Bug-Off (1); Bug-Off (2); Bug-Off (3); Bug-Off (4),Yes,501,local,nature,None,None,None,Wardrobe,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrEventobjInsectBox,NA,7839,GsEBBC4JpEgwjgv6e
artsy chair,,Silver,Frame,Red,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_0,0_0,13005,wmMqnzccjtLxLEgJb
artsy chair,,Silver,Frame,Blue,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_1,0_1,13005,9gznM5B5hPGzpxtgd
artsy chair,,Silver,Frame,Orange,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_2,0_2,13005,72jGHDznSjGvbx4YX
artsy chair,,Silver,Frame,Moss green,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_3,0_3,13005,wDWexFQP2R3SAWYhb
artsy chair,,Silver,Frame,Purple,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_4,0_4,13005,kpqCZcbJXLandPkJe
artsy chair,,Silver,Frame,White,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_5,0_5,13005,irhTHr3AEXgNKX5Qe
artsy chair,,Silver,Frame,Gray,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_6,0_6,13005,dGwrXHgFLEru9jdtq
artsy chair,,Silver,Frame,Black,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Gray,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_0_7,0_7,13005,E4GPSsyJpebdCsGpB
artsy chair,,Black,Frame,Red,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_0,1_0,13005,suizqzNatKwjC95Br
artsy chair,,Black,Frame,Blue,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_1,1_1,13005,TcGd9m7es8afd5RNG
artsy chair,,Black,Frame,Orange,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_2,1_2,13005,fQKzAEqbihLzSfvE8
artsy chair,,Black,Frame,Moss green,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_3,1_3,13005,KP9onuNS2dNL4Xqmt
artsy chair,,Black,Frame,Purple,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_4,1_4,13005,FcXddNKt7xWm9YLWs
artsy chair,,Black,Frame,White,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_5,1_5,13005,4QF6BBv8reZ4KzrWM
artsy chair,,Black,Frame,Gray,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_6,1_6,13005,JjpEEpuEmiEzkMaBo
artsy chair,,Black,Frame,Black,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Black,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_1_7,1_7,13005,8ZjErwYqT9Jcq9SGM
artsy chair,,Orange,Frame,Red,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_0,2_0,13005,6yy9cEn56J6qKDpbP
artsy chair,,Orange,Frame,Blue,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_1,2_1,13005,ARNTNxqoFndpvr7Ke
artsy chair,,Orange,Frame,Orange,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_2,2_2,13005,ug3M7R67FK884DFX3
artsy chair,,Orange,Frame,Moss green,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_3,2_3,13005,PcALn7tyfZeTktrtP
artsy chair,,Orange,Frame,Purple,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_4,2_4,13005,nwqJcrsgGm38Nkts2
artsy chair,,Orange,Frame,White,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_5,2_5,13005,tLzvNrYPSM2ime7qJ
artsy chair,,Orange,Frame,Gray,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_6,2_6,13005,mhbsk8R9nQmLysymv
artsy chair,,Orange,Frame,Black,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Orange,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_2_7,2_7,13005,dk8gY6feukArmzNPP
artsy chair,,Blue,Frame,Red,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_0,3_0,13005,K8yGpWQobBLRNXNSY
artsy chair,,Blue,Frame,Blue,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_1,3_1,13005,Jjm87hkehMd4t7Grw
artsy chair,,Blue,Frame,Orange,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_2,3_2,13005,ynoPvkMvmBwEGSQF6
artsy chair,,Blue,Frame,Moss green,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_3,3_3,13005,JpDqxi5jDiNzNi5Fq
artsy chair,,Blue,Frame,Purple,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_4,3_4,13005,9SFbMWWxSotMNJCja
artsy chair,,Blue,Frame,White,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_5,3_5,13005,wuFrmw9aB67CnAwJ7
artsy chair,,Blue,Frame,Gray,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_6,3_6,13005,wtMe3mcwi9TwnnS2X
artsy chair,,Blue,Frame,Black,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Blue,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_3_7,3_7,13005,2mhrv244vA4EPJqkm
artsy chair,,Red,Frame,Red,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_0,4_0,13005,ydPFi8s4CuKAexiqK
artsy chair,,Red,Frame,Blue,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_1,4_1,13005,XJrNgy3RrBMc23YD7
artsy chair,,Red,Frame,Orange,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_2,4_2,13005,3KqbEQ2Ley7dYQmeY
artsy chair,,Red,Frame,Moss green,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_3,4_3,13005,i5GLXMQtExSpaSMcC
artsy chair,,Red,Frame,Purple,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_4,4_4,13005,voH8M3KEF8S929rQP
artsy chair,,Red,Frame,White,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_5,4_5,13005,dGFAchS9TTXr2QMrx
artsy chair,,Red,Frame,Gray,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_6,4_6,13005,Lwiv5vmjzkNkFambu
artsy chair,,Red,Frame,Black,Seat color,No,No,Yes,Default,7,Normal,5200,23000,5750,Red,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtChairS_Remake_4_7,4_7,13005,MgWyM8kZnjCehKMeM
artsy table,,Red,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Red,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_0_0,0_0,13004,u6XttKeHyLp8Amnnw
artsy table,,Blue,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Blue,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_1_0,1_0,13004,LcdsGRgJa4p4Zwnyu
artsy table,,Orange,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Orange,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_2_0,2_0,13004,ZN9QvtzYxNbqfme3b
artsy table,,Green,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Green,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_3_0,3_0,13004,Bdu5EAzHamGtr3zpz
artsy table,,White,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,White,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_4_0,4_0,13004,bkXdX3GmtN9egizEg
artsy table,,Black,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Black,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_5_0,5_0,13004,SqazmSZMb3YwCyQqc
artsy table,,Brown,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Brown,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_6_0,6_0,13004,WDiJb2DjRyPsfzQYs
artsy table,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,3800,15000,3750,Yellow,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrArtTableM_Remake_7_0,7_0,13004,6eaqQQRwcgT6cMSEY
asteroid,,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,4000,Black,Black,1x1,No,NA,NA,Crafting,,NA,NA,103,space,facility,None,None,None,No,Space,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrMeteo,NA,1439,oAQNzhuKcCvh4E9a4
astronaut suit,,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,6250,White,Black,1x1,No,NA,NA,Crafting,,NA,NA,103,space,None,None,None,None,No,Space,Yes,Does not play music,No lighting,Not for sale,1.0.0,Yes,FtrSpacesuit,NA,1445,mBhzWedMXNB5HSrKa
automatic washer,,White,Color,NA,NA,No,No,No,NA,NA,None,1700,4500,1125,White,White,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrWashingmachine_Remake_0_0,0_0,2740,4YqpCyGk4ndhAWjS8
